template_name,alkyne_name,template_smi,alkyne_smi,molecule_smi,synthesis_success,synthesis_success_prob,is_experiment_x,abl1_pIC50,abl1_pIC50_std
19,22-1,CN1CCN(Cc2ccc(NC(=O)Nc3cc(Br)n(C)n3)cc2C(F)(F)F)CC1,C#Cc1cnc2ccc(C(=N)OC)cn12,COC(=N)c1ccc2ncc(C#Cc3cc(NC(=O)Nc4ccc(CN5CCN(C)CC5)c(C(F)(F)F)c4)nn3C)n2c1,1,0.5933039602725395,0,5.737016067745871,7.096425838794047
19,22-2,CN1CCN(Cc2ccc(NC(=O)Nc3cc(Br)n(C)n3)cc2C(F)(F)F)CC1,C#Cc1cnc2ccccn12,CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4cnc5ccccn45)n(C)n3)cc2C(F)(F)F)CC1,1,1.0,1,5.522878745280337,1.0
19,22-3,CN1CCN(Cc2ccc(NC(=O)Nc3cc(Br)n(C)n3)cc2C(F)(F)F)CC1,C#Cc1cnc2ccc(C(F)(F)F)cn12,CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4cnc5ccc(C(F)(F)F)cn45)n(C)n3)cc2C(F)(F)F)CC1,1,0.6831037311965219,0,5.835478204596625,7.125585975213797
19,22-4,CN1CCN(Cc2ccc(NC(=O)Nc3cc(Br)n(C)n3)cc2C(F)(F)F)CC1,C#Cc1cnc2cccnn12,CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4cnc5cccnn45)n(C)n3)cc2C(F)(F)F)CC1,1,1.0,1,7.568636235841013,1.0
19,22-5,CN1CCN(Cc2ccc(NC(=O)Nc3cc(Br)n(C)n3)cc2C(F)(F)F)CC1,C#Cc1cncc2nccn12,CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4cncc5nccn45)n(C)n3)cc2C(F)(F)F)CC1,1,1.0,1,8.698970004336019,1.0
19,22-6,CN1CCN(Cc2ccc(NC(=O)Nc3cc(Br)n(C)n3)cc2C(F)(F)F)CC1,C#Cc1cnc2cnccn12,CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4cnc5cnccn45)n(C)n3)cc2C(F)(F)F)CC1,1,1.0,1,9.397940008672037,1.0
19,22-7,CN1CCN(Cc2ccc(NC(=O)Nc3cc(Br)n(C)n3)cc2C(F)(F)F)CC1,C#Cc1cncn1C,CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4cncn4C)n(C)n3)cc2C(F)(F)F)CC1,1,1.0,1,7.42021640338319,1.0
19,22-8,CN1CCN(Cc2ccc(NC(=O)Nc3cc(Br)n(C)n3)cc2C(F)(F)F)CC1,C#Cc1ccccn1,CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4ccccn4)n(C)n3)cc2C(F)(F)F)CC1,1,0.9857748809005294,0,7.2052783530932905,7.051387125358901
19,22-9,CN1CCN(Cc2ccc(NC(=O)Nc3cc(Br)n(C)n3)cc2C(F)(F)F)CC1,C#Cc1cnccn1,CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4cnccn4)n(C)n3)cc2C(F)(F)F)CC1,0,0.0,1,7.623206214745923,7.072351393357155
19,22-10,CN1CCN(Cc2ccc(NC(=O)Nc3cc(Br)n(C)n3)cc2C(F)(F)F)CC1,C#Cc1cnc2ccccc2n1,CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4cnc5ccccc5n4)n(C)n3)cc2C(F)(F)F)CC1,1,1.0,1,7.638272163982407,1.0
19,22-11,CN1CCN(Cc2ccc(NC(=O)Nc3cc(Br)n(C)n3)cc2C(F)(F)F)CC1,C#Cc1cnc2[nH]ccc2n1,CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4cnc5[nH]ccc5n4)n(C)n3)cc2C(F)(F)F)CC1,1,1.0,1,8.045757490560675,1.0
19,22-12,CN1CCN(Cc2ccc(NC(=O)Nc3cc(Br)n(C)n3)cc2C(F)(F)F)CC1,C#Cc1cnc2cccnc2c1,CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4cnc5cccnc5c4)n(C)n3)cc2C(F)(F)F)CC1,1,0.9503326226610654,0,7.495568434559601,7.063106888988773
19,22-13,CN1CCN(Cc2ccc(NC(=O)Nc3cc(Br)n(C)n3)cc2C(F)(F)F)CC1,C#Cc1cnc2scnc2c1,CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4cnc5scnc5c4)n(C)n3)cc2C(F)(F)F)CC1,1,1.0,1,6.958607314841775,1.0
19,22-14,CN1CCN(Cc2ccc(NC(=O)Nc3cc(Br)n(C)n3)cc2C(F)(F)F)CC1,C#Cc1cnc2cn[nH]c2c1,CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4cnc5cn[nH]c5c4)n(C)n3)cc2C(F)(F)F)CC1,1,1.0,1,8.221848749616356,1.0
19,22-15,CN1CCN(Cc2ccc(NC(=O)Nc3cc(Br)n(C)n3)cc2C(F)(F)F)CC1,C#Cc1cccnc1,CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4cccnc4)n(C)n3)cc2C(F)(F)F)CC1,1,1.0,1,7.481486060122112,1.0
19,22-16,CN1CCN(Cc2ccc(NC(=O)Nc3cc(Br)n(C)n3)cc2C(F)(F)F)CC1,C#Cc1ccncc1,CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4ccncc4)n(C)n3)cc2C(F)(F)F)CC1,1,0.9695281882414025,0,7.303720152198237,7.06189144323982
19,22-17,CN1CCN(Cc2ccc(NC(=O)Nc3cc(Br)n(C)n3)cc2C(F)(F)F)CC1,C#Cc1ccccc1,CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4ccccc4)n(C)n3)cc2C(F)(F)F)CC1,1,0.9888585674232213,0,7.170710118101356,7.059996156001568
19,22-18,CN1CCN(Cc2ccc(NC(=O)Nc3cc(Br)n(C)n3)cc2C(F)(F)F)CC1,C#Cc1cccc(C#N)c1,CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4cccc(C#N)c4)n(C)n3)cc2C(F)(F)F)CC1,1,0.7251967342903392,0,7.202787594335185,7.05308403605186
19,22-19,CN1CCN(Cc2ccc(NC(=O)Nc3cc(Br)n(C)n3)cc2C(F)(F)F)CC1,C#Cc1cccc(F)c1,CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4cccc(F)c4)n(C)n3)cc2C(F)(F)F)CC1,1,0.9855714145331566,0,7.234018740376882,7.051716005986699
19,22-20,CN1CCN(Cc2ccc(NC(=O)Nc3cc(Br)n(C)n3)cc2C(F)(F)F)CC1,C#Cc1ccc(F)cc1,CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4ccc(F)cc4)n(C)n3)cc2C(F)(F)F)CC1,1,1.0,1,7.376750709602099,1.0
19,22-21,CN1CCN(Cc2ccc(NC(=O)Nc3cc(Br)n(C)n3)cc2C(F)(F)F)CC1,C#Cc1cncnc1,CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4cncnc4)n(C)n3)cc2C(F)(F)F)CC1,1,1.0,1,8.154901959985743,1.0
19,22-22,CN1CCN(Cc2ccc(NC(=O)Nc3cc(Br)n(C)n3)cc2C(F)(F)F)CC1,C#Cc1cnc(Nc2ccccc2)nc1,CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4cnc(Nc5ccccc5)nc4)n(C)n3)cc2C(F)(F)F)CC1,1,0.8059424282266837,0,7.762365584465234,7.084656762767194
19,22-23,CN1CCN(Cc2ccc(NC(=O)Nc3cc(Br)n(C)n3)cc2C(F)(F)F)CC1,C#Cc1ccc(N)nc1,CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4ccc(N)nc4)n(C)n3)cc2C(F)(F)F)CC1,1,0.9855714145331566,0,7.493321473847263,7.067723661744325
19,22-24,CN1CCN(Cc2ccc(NC(=O)Nc3cc(Br)n(C)n3)cc2C(F)(F)F)CC1,C#Cc1ccccc1F,CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4ccccc4F)n(C)n3)cc2C(F)(F)F)CC1,1,0.9888585674232213,0,7.109971639416722,7.062333579633926
19,22-25,CN1CCN(Cc2ccc(NC(=O)Nc3cc(Br)n(C)n3)cc2C(F)(F)F)CC1,C[Si](C)(C)C#Cc1cnc2nccn2c1,CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4cnc5nccn5c4)n(C)n3)cc2C(F)(F)F)CC1,0,0.0,1,7.683009556776932,7.071300833853806
19,22-26,CN1CCN(Cc2ccc(NC(=O)Nc3cc(Br)n(C)n3)cc2C(F)(F)F)CC1,C[Si](C)(C)C#Cc1cncc2nc[nH]c12,CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4cncc5nc[nH]c45)n(C)n3)cc2C(F)(F)F)CC1,1,1.0,1,8.522878745280337,1.0
19,22-27,CN1CCN(Cc2ccc(NC(=O)Nc3cc(Br)n(C)n3)cc2C(F)(F)F)CC1,C#Cc1cnc(C)s1,Cc1ncc(C#Cc2cc(NC(=O)Nc3ccc(CN4CCN(C)CC4)c(C(F)(F)F)c3)nn2C)s1,0,0.0,1,7.527763951771799,7.077819981573905
