template_name,alkyne_name,template_smi,alkyne_smi,molecule_smi,synthesis_success,synthesis_success_prob,is_experiment_x,abl1_pIC50,abl1_pIC50_std,kit_pIC50,pdgf_pIC50
16-4,22-13,Cc1ccc(NC(=O)c2ccc(Cn3ccnc3)c(C(F)(F)F)c2)cc1I,C#Cc1cnc2scnc2c1,Cc1ccc(NC(=O)c2ccc(Cn3ccnc3)c(C(F)(F)F)c2)cc1C#Cc1cnc2scnc2c1,1,0.9066251645896628,0,6.55583760837068,7.057889654290841,7.305801105073323,6.1392940921143175
16-4,22-14,Cc1ccc(NC(=O)c2ccc(Cn3ccnc3)c(C(F)(F)F)c2)cc1I,C#Cc1cnc2cn[nH]c2c1,Cc1ccc(NC(=O)c2ccc(Cn3ccnc3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cn[nH]c2c1,0,0.0733826337058211,0,7.1291668111836906,7.050121447672139,7.632988319490963,7.012168589834249
16-4,22-15,Cc1ccc(NC(=O)c2ccc(Cn3ccnc3)c(C(F)(F)F)c2)cc1I,C#Cc1cccnc1,Cc1ccc(NC(=O)c2ccc(Cn3ccnc3)c(C(F)(F)F)c2)cc1C#Cc1cccnc1,1,0.7438076278121463,0,6.5905690925226175,7.053281936305333,7.496537977997735,6.716027954800367
16-4,22-16,Cc1ccc(NC(=O)c2ccc(Cn3ccnc3)c(C(F)(F)F)c2)cc1I,C#Cc1ccncc1,Cc1ccc(NC(=O)c2ccc(Cn3ccnc3)c(C(F)(F)F)c2)cc1C#Cc1ccncc1,1,1.0,1,5.0,1.0,7.23577267120482,6.3174982091116485
16-4,22-17,Cc1ccc(NC(=O)c2ccc(Cn3ccnc3)c(C(F)(F)F)c2)cc1I,C#Cc1ccccc1,Cc1ccc(NC(=O)c2ccc(Cn3ccnc3)c(C(F)(F)F)c2)cc1C#Cc1ccccc1,1,0.9729074311940336,0,5.021235383606546,7.032917726730846,7.2428914938692515,6.291131407228004
16-4,22-18,Cc1ccc(NC(=O)c2ccc(Cn3ccnc3)c(C(F)(F)F)c2)cc1I,C#Cc1cccc(C#N)c1,Cc1ccc(NC(=O)c2ccc(Cn3ccnc3)c(C(F)(F)F)c2)cc1C#Cc1cccc(C#N)c1,1,0.6709058149845379,0,5.030258887532627,7.036610990134811,7.07108412770148,6.334131264383663
16-4,22-19,Cc1ccc(NC(=O)c2ccc(Cn3ccnc3)c(C(F)(F)F)c2)cc1I,C#Cc1cccc(F)c1,Cc1ccc(NC(=O)c2ccc(Cn3ccnc3)c(C(F)(F)F)c2)cc1C#Cc1cccc(F)c1,1,0.9421226590384888,0,5.016308654136632,7.0334721683901416,7.356513030835973,6.414177074004375
16-4,22-20,Cc1ccc(NC(=O)c2ccc(Cn3ccnc3)c(C(F)(F)F)c2)cc1I,C#Cc1ccc(F)cc1,Cc1ccc(NC(=O)c2ccc(Cn3ccnc3)c(C(F)(F)F)c2)cc1C#Cc1ccc(F)cc1,1,0.9418815679465068,0,5.017641807085578,7.03577253418646,7.373683450266824,6.277256818223757
16-4,22-21,Cc1ccc(NC(=O)c2ccc(Cn3ccnc3)c(C(F)(F)F)c2)cc1I,C#Cc1cncnc1,Cc1ccc(NC(=O)c2ccc(Cn3ccnc3)c(C(F)(F)F)c2)cc1C#Cc1cncnc1,1,1.0,1,6.638272163982407,1.0,7.679365281507544,7.168094916912841
16-4,22-22,Cc1ccc(NC(=O)c2ccc(Cn3ccnc3)c(C(F)(F)F)c2)cc1I,C#Cc1cnc(Nc2ccccc2)nc1,Cc1ccc(NC(=O)c2ccc(Cn3ccnc3)c(C(F)(F)F)c2)cc1C#Cc1cnc(Nc2ccccc2)nc1,1,1.0,1,6.638272163982407,1.0,7.501624179656981,6.963883205263214
16-4,22-23,Cc1ccc(NC(=O)c2ccc(Cn3ccnc3)c(C(F)(F)F)c2)cc1I,C#Cc1ccc(N)nc1,Cc1ccc(NC(=O)c2ccc(Cn3ccnc3)c(C(F)(F)F)c2)cc1C#Cc1ccc(N)nc1,1,0.8579396421049864,0,6.629615395673064,7.074499628314658,7.460582798793753,6.59776721699939
16-4,22-24,Cc1ccc(NC(=O)c2ccc(Cn3ccnc3)c(C(F)(F)F)c2)cc1I,C#Cc1ccccc1F,Cc1ccc(NC(=O)c2ccc(Cn3ccnc3)c(C(F)(F)F)c2)cc1C#Cc1ccccc1F,1,0.9729074311940336,0,5.030409435679251,7.036006426165389,7.346708569148216,6.450324863774909
16-4,22-25,Cc1ccc(NC(=O)c2ccc(Cn3ccnc3)c(C(F)(F)F)c2)cc1I,C[Si](C)(C)C#Cc1cnc2nccn2c1,Cc1ccc(NC(=O)c2ccc(Cn3ccnc3)c(C(F)(F)F)c2)cc1C#Cc1cnc2nccn2c1,0,0.0182661595058242,0,6.620671420384377,7.052592741779197,7.54606260798894,6.96410498858894
16-4,22-26,Cc1ccc(NC(=O)c2ccc(Cn3ccnc3)c(C(F)(F)F)c2)cc1I,C[Si](C)(C)C#Cc1cncc2nc[nH]c12,Cc1ccc(NC(=O)c2ccc(Cn3ccnc3)c(C(F)(F)F)c2)cc1C#Cc1cncc2nc[nH]c12,1,0.6587948607983343,0,6.964595692504986,7.053923705841275,7.525311740284265,6.412776495526935
16-4,22-27,Cc1ccc(NC(=O)c2ccc(Cn3ccnc3)c(C(F)(F)F)c2)cc1I,C#Cc1cnc(C)s1,Cc1ncc(C#Cc2cc(NC(=O)c3ccc(Cn4ccnc4)c(C(F)(F)F)c3)ccc2C)s1,0,0.0,1,6.591353156984504,7.07028749893226,7.697484981795534,7.572000377467837
19,22-1,CN1CCN(Cc2ccc(NC(=O)Nc3cc(Br)n(C)n3)cc2C(F)(F)F)CC1,C#Cc1cnc2ccc(C(=N)OC)cn12,COC(=N)c1ccc2ncc(C#Cc3cc(NC(=O)Nc4ccc(CN5CCN(C)CC5)c(C(F)(F)F)c4)nn3C)n2c1,1,0.5933039602725395,0,5.737016067745871,7.096425838794047,7.66495456680977,7.860890763833156
19,22-2,CN1CCN(Cc2ccc(NC(=O)Nc3cc(Br)n(C)n3)cc2C(F)(F)F)CC1,C#Cc1cnc2ccccn12,CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4cnc5ccccn45)n(C)n3)cc2C(F)(F)F)CC1,1,1.0,1,5.522878745280337,1.0,7.744214138909079,7.865560824201596
19,22-3,CN1CCN(Cc2ccc(NC(=O)Nc3cc(Br)n(C)n3)cc2C(F)(F)F)CC1,C#Cc1cnc2ccc(C(F)(F)F)cn12,CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4cnc5ccc(C(F)(F)F)cn45)n(C)n3)cc2C(F)(F)F)CC1,1,0.6831037311965219,0,5.835478204596625,7.125585975213797,7.620167363442482,7.732024586301789
19,22-4,CN1CCN(Cc2ccc(NC(=O)Nc3cc(Br)n(C)n3)cc2C(F)(F)F)CC1,C#Cc1cnc2cccnn12,CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4cnc5cccnn45)n(C)n3)cc2C(F)(F)F)CC1,1,1.0,1,7.568636235841013,1.0,7.788702514391144,7.793140527693844
19,22-5,CN1CCN(Cc2ccc(NC(=O)Nc3cc(Br)n(C)n3)cc2C(F)(F)F)CC1,C#Cc1cncc2nccn12,CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4cncc5nccn45)n(C)n3)cc2C(F)(F)F)CC1,1,1.0,1,8.698970004336019,1.0,7.513536824336639,7.45847739485453
19,22-6,CN1CCN(Cc2ccc(NC(=O)Nc3cc(Br)n(C)n3)cc2C(F)(F)F)CC1,C#Cc1cnc2cnccn12,CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4cnc5cnccn45)n(C)n3)cc2C(F)(F)F)CC1,1,1.0,1,9.397940008672036,1.0,7.446388046737877,7.553269308238332
19,22-7,CN1CCN(Cc2ccc(NC(=O)Nc3cc(Br)n(C)n3)cc2C(F)(F)F)CC1,C#Cc1cncn1C,CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4cncn4C)n(C)n3)cc2C(F)(F)F)CC1,1,1.0,1,7.42021640338319,1.0,7.654935353751944,7.86756801921767
19,22-8,CN1CCN(Cc2ccc(NC(=O)Nc3cc(Br)n(C)n3)cc2C(F)(F)F)CC1,C#Cc1ccccn1,CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4ccccn4)n(C)n3)cc2C(F)(F)F)CC1,1,0.9857748809005294,0,7.2052783530932905,7.051387125358901,7.563523162648363,7.372983991321072
19,22-9,CN1CCN(Cc2ccc(NC(=O)Nc3cc(Br)n(C)n3)cc2C(F)(F)F)CC1,C#Cc1cnccn1,CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4cnccn4)n(C)n3)cc2C(F)(F)F)CC1,0,0.0,1,7.623206214745923,7.072351393357155,7.402558888135664,7.561628198764847
19,22-10,CN1CCN(Cc2ccc(NC(=O)Nc3cc(Br)n(C)n3)cc2C(F)(F)F)CC1,C#Cc1cnc2ccccc2n1,CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4cnc5ccccc5n4)n(C)n3)cc2C(F)(F)F)CC1,1,1.0,1,7.638272163982407,1.0,7.590770081169399,7.6935758186295296
19,22-11,CN1CCN(Cc2ccc(NC(=O)Nc3cc(Br)n(C)n3)cc2C(F)(F)F)CC1,C#Cc1cnc2[nH]ccc2n1,CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4cnc5[nH]ccc5n4)n(C)n3)cc2C(F)(F)F)CC1,1,1.0,1,8.045757490560675,1.0,7.727972764970706,7.404788784605185
19,22-12,CN1CCN(Cc2ccc(NC(=O)Nc3cc(Br)n(C)n3)cc2C(F)(F)F)CC1,C#Cc1cnc2cccnc2c1,CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4cnc5cccnc5c4)n(C)n3)cc2C(F)(F)F)CC1,1,0.9503326226610654,0,7.495568434559601,7.063106888988773,7.453487168422274,7.847016406214747
19,22-13,CN1CCN(Cc2ccc(NC(=O)Nc3cc(Br)n(C)n3)cc2C(F)(F)F)CC1,C#Cc1cnc2scnc2c1,CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4cnc5scnc5c4)n(C)n3)cc2C(F)(F)F)CC1,1,1.0,1,6.958607314841775,1.0,7.079192096316468,7.23581719393006
19,22-14,CN1CCN(Cc2ccc(NC(=O)Nc3cc(Br)n(C)n3)cc2C(F)(F)F)CC1,C#Cc1cnc2cn[nH]c2c1,CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4cnc5cn[nH]c5c4)n(C)n3)cc2C(F)(F)F)CC1,1,1.0,1,8.221848749616356,1.0,7.654086608456571,7.804045433724532
19,22-15,CN1CCN(Cc2ccc(NC(=O)Nc3cc(Br)n(C)n3)cc2C(F)(F)F)CC1,C#Cc1cccnc1,CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4cccnc4)n(C)n3)cc2C(F)(F)F)CC1,1,1.0,1,7.481486060122112,1.0,7.542596019266996,7.790056925759375
19,22-16,CN1CCN(Cc2ccc(NC(=O)Nc3cc(Br)n(C)n3)cc2C(F)(F)F)CC1,C#Cc1ccncc1,CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4ccncc4)n(C)n3)cc2C(F)(F)F)CC1,1,0.9695281882414024,0,7.303720152198237,7.06189144323982,7.208907766443114,7.507792118608081
19,22-17,CN1CCN(Cc2ccc(NC(=O)Nc3cc(Br)n(C)n3)cc2C(F)(F)F)CC1,C#Cc1ccccc1,CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4ccccc4)n(C)n3)cc2C(F)(F)F)CC1,1,0.9888585674232212,0,7.170710118101356,7.059996156001568,7.383422432024557,7.627780638564127
19,22-18,CN1CCN(Cc2ccc(NC(=O)Nc3cc(Br)n(C)n3)cc2C(F)(F)F)CC1,C#Cc1cccc(C#N)c1,CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4cccc(C#N)c4)n(C)n3)cc2C(F)(F)F)CC1,1,0.7251967342903392,0,7.202787594335185,7.05308403605186,7.263904566299159,7.578226276211017
19,22-19,CN1CCN(Cc2ccc(NC(=O)Nc3cc(Br)n(C)n3)cc2C(F)(F)F)CC1,C#Cc1cccc(F)c1,CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4cccc(F)c4)n(C)n3)cc2C(F)(F)F)CC1,1,0.9855714145331566,0,7.234018740376882,7.051716005986699,7.493506877123786,7.665668141322002
19,22-20,CN1CCN(Cc2ccc(NC(=O)Nc3cc(Br)n(C)n3)cc2C(F)(F)F)CC1,C#Cc1ccc(F)cc1,CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4ccc(F)cc4)n(C)n3)cc2C(F)(F)F)CC1,1,1.0,1,7.376750709602099,1.0,7.525187834301336,7.548764765872678
19,22-21,CN1CCN(Cc2ccc(NC(=O)Nc3cc(Br)n(C)n3)cc2C(F)(F)F)CC1,C#Cc1cncnc1,CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4cncnc4)n(C)n3)cc2C(F)(F)F)CC1,1,1.0,1,8.154901959985743,1.0,7.643421003750018,7.828635578015368
19,22-22,CN1CCN(Cc2ccc(NC(=O)Nc3cc(Br)n(C)n3)cc2C(F)(F)F)CC1,C#Cc1cnc(Nc2ccccc2)nc1,CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4cnc(Nc5ccccc5)nc4)n(C)n3)cc2C(F)(F)F)CC1,1,0.8059424282266837,0,7.762365584465234,7.084656762767194,7.672895308661138,7.729188104442308
19,22-23,CN1CCN(Cc2ccc(NC(=O)Nc3cc(Br)n(C)n3)cc2C(F)(F)F)CC1,C#Cc1ccc(N)nc1,CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4ccc(N)nc4)n(C)n3)cc2C(F)(F)F)CC1,1,0.9855714145331566,0,7.493321473847263,7.067723661744325,7.518849747581671,7.5655778007623535
19,22-24,CN1CCN(Cc2ccc(NC(=O)Nc3cc(Br)n(C)n3)cc2C(F)(F)F)CC1,C#Cc1ccccc1F,CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4ccccc4F)n(C)n3)cc2C(F)(F)F)CC1,1,0.9888585674232212,0,7.109971639416722,7.062333579633926,7.512138090379833,7.742078917991974
19,22-25,CN1CCN(Cc2ccc(NC(=O)Nc3cc(Br)n(C)n3)cc2C(F)(F)F)CC1,C[Si](C)(C)C#Cc1cnc2nccn2c1,CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4cnc5nccn5c4)n(C)n3)cc2C(F)(F)F)CC1,0,0.0,1,7.683009556776932,7.071300833853806,7.526329707379212,7.741730528048553
19,22-26,CN1CCN(Cc2ccc(NC(=O)Nc3cc(Br)n(C)n3)cc2C(F)(F)F)CC1,C[Si](C)(C)C#Cc1cncc2nc[nH]c12,CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4cncc5nc[nH]c45)n(C)n3)cc2C(F)(F)F)CC1,1,1.0,1,8.522878745280337,1.0,7.491509489878554,7.585321491547578
19,22-27,CN1CCN(Cc2ccc(NC(=O)Nc3cc(Br)n(C)n3)cc2C(F)(F)F)CC1,C#Cc1cnc(C)s1,Cc1ncc(C#Cc2cc(NC(=O)Nc3ccc(CN4CCN(C)CC4)c(C(F)(F)F)c3)nn2C)s1,0,0.0,1,7.527763951771799,7.077819981573905,7.828613208628089,7.859309550144848
